bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,
frozen meals,soda,,,,,,,,,,,,,,,,,,,,,
citrus fruit,dessert,seasonal products,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,bottled water,soda,specialty bar,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,ice cream,bottled water,chocolate,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,domestic eggs,rolls/buns,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,
salty snack,specialty bar,napkins,newspapers,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty bar,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,
ice cream,soda,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,
yogurt,soda,,,,,,,,,,,,,,,,,,,,,
pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,rolls/buns,instant coffee,hygiene articles,,,,,,,,,,,,,,,,,,
onions,other vegetables,specialty cheese,bottled water,shopping bags,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
other vegetables,roll products ,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,frozen potato products,domestic eggs,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,
rolls/buns,pasta,bottled beer,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,white bread,soda,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,
pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,waffles,newspapers,,,,,,,,,,,,,,,,,,,
berries,salty snack,nut snack,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,curd,cereals,soda,waffles,,,,,,,,,,,,,,,
white bread,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,soda,chewing gum,,,,,,,,,,,,,,,,,,,
berries,soda,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,
ice cream,kitchen towels,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,beverages,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,
tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
finished products,cream cheese ,bottled water,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,
salt,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard,,,,,,,,,,,,,,,,
potato products,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,
specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pot plants,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,rice,oil,red/blush wine,hygiene articles,,,,,,
grapes,berries,pet care,pot plants,,,,,,,,,,,,,,,,,,,
pot plants,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,
grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,curd,yogurt,brown bread,pastry,,,,,,,,,,,,,,
tropical fruit,dessert,UHT-milk,cream cheese ,frozen vegetables,brown bread,misc. beverages,,,,,,,,,,,,,,,,
citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,
soap,napkins,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,frozen vegetables,napkins,candles,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,margarine,coffee,shopping bags,,,,,,,,,,,,,,,,,
pork,curd cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,
pork,herbs,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,liquor (appetizer),,,,,,,,,,,,,,,
cereals,pet care,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,canned beer,chewing gum,flower (seeds),,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,
pork,butter,soda,hygiene articles,,,,,,,,,,,,,,,,,,,
pork,beef,grapes,other vegetables,baking powder,soda,,,,,,,,,,,,,,,,,
frankfurter,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product,,,,,,,,,,,,,,,,
rolls/buns,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,soda,napkins,,,,,,,,,,,,,,,,,,,,
sausage,berries,packaged fruit/vegetables,specialty fat,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,
curd,rolls/buns,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,whole milk,butter,curd,yogurt,cream cheese ,rolls/buns,margarine,,,,,,,,,,,,,
butter,white bread,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,frozen vegetables,white bread,pastry,sugar,soda,shopping bags,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,grapes,other vegetables,whole milk,yogurt,domestic eggs,flour,oil,coffee,fruit/vegetable juice,,,,,,,,,,,
cooking chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,
zwieback,long life bakery product,,,,,,,,,,,,,,,,,,,,,
cream cheese ,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,
zwieback,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,soups,detergent,flower (seeds),,,,,,,,,,,,,,,,,,
meat,other vegetables,curd,sliced cheese,pasta,shopping bags,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,pip fruit,grapes,cream cheese ,semi-finished bread,margarine,fruit/vegetable juice,specialty bar,shopping bags,,,,,,,,,,,,
citrus fruit,pip fruit,UHT-milk,pet care,coffee,bottled beer,,,,,,,,,,,,,,,,,
berries,whole milk,butter,whipped/sour cream,domestic eggs,flour,meat spreads,canned fish,bottled water,liquor,shopping bags,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,
whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,
hamburger meat,rice,soups,sauces,,,,,,,,,,,,,,,,,,,
liquor,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,
domestic eggs,chocolate marshmallow,newspapers,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,frozen dessert,bottled water,soda,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,grapes,berries,ice cream,misc. beverages,,,,,,,,,,,,,,,,
butter milk,coffee,,,,,,,,,,,,,,,,,,,,,
ham,beef,whole milk,whipped/sour cream,cream cheese ,ice cream,bottled water,specialty chocolate,,,,,,,,,,,,,,,
whole milk,dessert,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,packaged fruit/vegetables,cat food,pet care,coffee,bottled water,red/blush wine,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,frozen vegetables,chewing gum,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
frozen fish,chocolate marshmallow,candy,male cosmetics,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,rolls/buns,roll products ,flour,vinegar,sugar,soups,fruit/vegetable juice,chocolate,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
sausage,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,dessert,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,hamburger meat,citrus fruit,onions,other vegetables,yogurt,UHT-milk,spread cheese,domestic eggs,rolls/buns,margarine,bottled water,canned beer,female sanitary products,shopping bags,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,
canned beer,white wine,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,
whole milk,ice cream,soda,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,dessert,napkins,,,,,,,,,,,,,,,,,,
beef,berries,yogurt,semi-finished bread,pasta,bottled water,misc. beverages,hygiene articles,,,,,,,,,,,,,,,
pastry,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,domestic eggs,white bread,sweet spreads,shopping bags,,,,,,,,,,,,,,,
yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,
cat food,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,
pet care,soda,white wine,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,butter,yogurt,processed cheese,white bread,soda,fruit/vegetable juice,specialty bar,,,,,,,,,,,,,,
sausage,tropical fruit,berries,whole milk,butter,dessert,pastry,soda,fruit/vegetable juice,long life bakery product,chewing gum,hygiene articles,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,newspapers,,,,,,,,,,,,,,,,,,,,
canned vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,
pip fruit,frozen meals,soda,shopping bags,,,,,,,,,,,,,,,,,,,
sausage,onions,yogurt,detergent,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,root vegetables,herbs,other vegetables,roll products ,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,white bread,sugar,soda,napkins,shopping bags,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,yogurt,spread cheese,cereals,canned vegetables,salty snack,cling film/bags,shopping bags,,,,,,,,,,,,,,
berries,newspapers,,,,,,,,,,,,,,,,,,,,,
brown bread,meat spreads,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,cream cheese ,margarine,long life bakery product,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack,,,,,,,,,,,,,,,
sausage,curd,soda,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,root vegetables,other vegetables,whole milk,dessert,butter milk,yogurt,whipped/sour cream,sliced cheese,hard cheese,pastry,semi-finished bread,flour,pasta,canned vegetables,specialty chocolate,male cosmetics,newspapers,shopping bags,,,
oil,bottled beer,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,
soda,cake bar,candy,,,,,,,,,,,,,,,,,,,,
whole milk,soda,seasonal products,,,,,,,,,,,,,,,,,,,,
pork,beef,cream cheese ,tidbits,soda,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
whole milk,spices,,,,,,,,,,,,,,,,,,,,,
ham,finished products,whipped/sour cream,hard cheese,pasta,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,onions,other vegetables,canned beer,chocolate,,,,,,,,,,,,,,,,,
specialty cheese,soda,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,
citrus fruit,mustard,soda,canned beer,salty snack,chocolate,candy,shopping bags,,,,,,,,,,,,,,,
canned vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,hygiene articles,,,,,,,,,,,,,,,,
frankfurter,ham,dessert,yogurt,processed cheese,white bread,pastry,soda,,,,,,,,,,,,,,,
domestic eggs,canned beer,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,white wine,,,,,,,,,,,,,,,,,,,,
spread cheese,misc. beverages,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,napkins,dishes,,,,,,,,,,,,,,,,,,,
misc. beverages,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles,,,,,,,,,,
beef,root vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,
yogurt,seasonal products,,,,,,,,,,,,,,,,,,,,,
sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,pickled vegetables,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,,
butter,ice cream,brown bread,bottled beer,rum,,,,,,,,,,,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,,,,,,,,,,
other vegetables,sweet spreads,long life bakery product,detergent,,,,,,,,,,,,,,,,,,,
canned beer,chocolate,pot plants,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,salt,bottled water,,,,,,,,,,,,,,,,,
sausage,pastry,,,,,,,,,,,,,,,,,,,,,
curd,salty snack,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,rolls/buns,ketchup,canned vegetables,napkins,photo/film,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,yogurt,soft cheese,cat food,bottled water,chocolate,specialty chocolate,,,,,,,,,,,,,,
sausage,soda,shopping bags,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,rolls/buns,oil,mustard,soups,sweet spreads,soda,syrup,canned beer,waffles,chocolate,specialty bar,dish cleaner,baby cosmetics,cookware,,,,,,,
tropical fruit,coffee,soda,misc. beverages,canned beer,waffles,chocolate,,,,,,,,,,,,,,,,
chicken,pork,beef,grapes,other vegetables,whole milk,butter,yogurt,margarine,waffles,,,,,,,,,,,,,
white wine,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,brown bread,,,,,,,,,,,,,,,,,,,,
sausage,spices,newspapers,,,,,,,,,,,,,,,,,,,,
cat food,female sanitary products,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,herbs,packaged fruit/vegetables,brown bread,canned vegetables,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,,,,,,,,,,,,,,,,,,,,,
frankfurter,turkey,tropical fruit,grapes,root vegetables,other vegetables,whole milk,frozen vegetables,frozen meals,frozen potato products,pastry,pickled vegetables,sweet spreads,soda,misc. beverages,salty snack,cake bar,chocolate,detergent,house keeping products,,,
tropical fruit,long life bakery product,,,,,,,,,,,,,,,,,,,,,
bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,ice cream,misc. beverages,canned beer,cake bar,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,UHT-milk,sliced cheese,frozen vegetables,frozen dessert,semi-finished bread,sweet spreads,fruit/vegetable juice,newspapers,shopping bags,,,,,,,,,,,,
pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,
bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,
tropical fruit,brown bread,margarine,cat food,detergent,cling film/bags,newspapers,,,,,,,,,,,,,,,,
citrus fruit,coffee,canned beer,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,
pork,root vegetables,pastry,bottled beer,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,pastry,soda,red/blush wine,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
curd,specialty cheese,flour,long life bakery product,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,
sausage,butter,bottled beer,,,,,,,,,,,,,,,,,,,,
UHT-milk,canned beer,,,,,,,,,,,,,,,,,,,,,
tropical fruit,condensed milk,dog food,bottled water,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,
yogurt,bottled water,misc. beverages,fruit/vegetable juice,candy,light bulbs,newspapers,,,,,,,,,,,,,,,,
other vegetables,yogurt,beverages,UHT-milk,cream cheese ,long life bakery product,hygiene articles,napkins,,,,,,,,,,,,,,,
turkey,tropical fruit,pip fruit,onions,whipped/sour cream,pastry,semi-finished bread,potato products,coffee,salty snack,shopping bags,,,,,,,,,,,,
pastry,ketchup,chocolate,napkins,,,,,,,,,,,,,,,,,,,
whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
ham,chicken,other vegetables,processed cheese,white bread,detergent,,,,,,,,,,,,,,,,,
sausage,dessert,sliced cheese,brown bread,detergent,kitchen towels,pot plants,shopping bags,,,,,,,,,,,,,,,
tropical fruit,yogurt,beverages,rolls/buns,waffles,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,yogurt,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,brown bread,margarine,sugar,bottled water,canned beer,shopping bags,,,,,,,,,,,,,,
pork,frozen potato products,rice,flower (seeds),,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,whole milk,white bread,chewing gum,,,,,,,,,,,,,,,,,
brown bread,pastry,bottled water,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,dessert,whipped/sour cream,UHT-milk,brown bread,newspapers,,,,,,,,,,,,,,,
chocolate,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,margarine,bottled water,,,,,,,,,,,,,,,,,,,
whole milk,beverages,bottled beer,,,,,,,,,,,,,,,,,,,,
chicken,pip fruit,root vegetables,herbs,whole milk,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,packaged fruit/vegetables,whole milk,yogurt,cat food,bottled water,chocolate,napkins,,,,,,,,,,,,,,
hamburger meat,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,cream cheese ,rolls/buns,baking powder,,,,,,,,,,,,,,
root vegetables,whole milk,bottled water,abrasive cleaner,cling film/bags,,,,,,,,,,,,,,,,,,
finished products,pet care,soda,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
whole milk,pasta,mustard,ketchup,dog food,soda,newspapers,,,,,,,,,,,,,,,,
bottled water,fruit/vegetable juice,white wine,,,,,,,,,,,,,,,,,,,,
turkey,whole milk,domestic eggs,rolls/buns,flour,mustard,cereals,long life bakery product,,,,,,,,,,,,,,,
turkey,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese ,brown bread,baking powder,dog food,bottled water,soda,fruit/vegetable juice,canned beer,detergent,pot plants,,,,,,,
meat,turkey,hamburger meat,citrus fruit,pip fruit,whole milk,butter,yogurt,specialty cheese,rolls/buns,brown bread,Instant food products,bottled beer,specialty chocolate,newspapers,,,,,,,,
tropical fruit,pip fruit,yogurt,frozen meals,rolls/buns,ready soups,bottled water,soda,newspapers,,,,,,,,,,,,,,
detergent,softener,shopping bags,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,pot plants,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,other vegetables,soda,bottled beer,,,,,,,,,,,,,,,,,,
frankfurter,margarine,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,rolls/buns,soups,coffee,,,,,,,,,,,,,,,,,,
berries,whole milk,hard cheese,processed cheese,domestic eggs,rolls/buns,white bread,margarine,sugar,waffles,,,,,,,,,,,,,
frankfurter,sausage,hamburger meat,pip fruit,other vegetables,whole milk,dessert,frozen meals,domestic eggs,soda,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,rolls/buns,red/blush wine,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,whole milk,pickled vegetables,coffee,,,,,,,,,,,,,,,,,,
frankfurter,pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,,,,,,,,,,,,,,,
ham,whole milk,sliced cheese,bottled water,napkins,,,,,,,,,,,,,,,,,,
citrus fruit,berries,whole milk,butter milk,whipped/sour cream,frozen vegetables,mustard,baking powder,soda,fruit/vegetable juice,liquor (appetizer),nut snack,cooking chocolate,,,,,,,,,,
chicken,whole milk,soft cheese,coffee,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,other vegetables,whole milk,butter,yogurt,cream cheese ,brown bread,,,,,,,,,,,,,,,
curd,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,rolls/buns,pastry,coffee,cake bar,newspapers,,,,,,,,,
hamburger meat,whole milk,white bread,brown bread,sugar,fruit/vegetable juice,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,butter milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,margarine,bottled water,,,,,,,,,,,,,,
sausage,rolls/buns,chewing gum,specialty bar,,,,,,,,,,,,,,,,,,,
red/blush wine,specialty bar,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,processed cheese,rolls/buns,white bread,brown bread,margarine,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,whole milk,domestic eggs,rubbing alcohol,,,,,,,,,,,,,,,,,
pip fruit,bottled water,liquor,napkins,cling film/bags,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,
whole milk,roll products ,semi-finished bread,margarine,pet care,instant coffee,soda,bottled beer,salty snack,popcorn,long life bakery product,,,,,,,,,,,,
pork,root vegetables,whole milk,whipped/sour cream,ice cream,brown bread,flour,pasta,margarine,sugar,pudding powder,bottled water,specialty chocolate,detergent,dish cleaner,hygiene articles,cling film/bags,house keeping products,candles,,,,
frankfurter,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,pot plants,,,,,,,,,,,,,,,,,,,,
ham,beef,butter,yogurt,specialty cheese,domestic eggs,bottled water,cake bar,pot plants,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,UHT-milk,soft cheese,domestic eggs,rolls/buns,dish cleaner,,,,,,,,,,,,,,,
frankfurter,onions,whole milk,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,soft cheese,brown bread,seasonal products,,,,,,,,,,,,,,,,,,
ham,whole milk,soft cheese,long life bakery product,,,,,,,,,,,,,,,,,,,
condensed milk,rolls/buns,sugar,cat food,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,
beef,rolls/buns,dog food,soda,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,
sausage,ham,root vegetables,other vegetables,soft cheese,sliced cheese,mustard,specialty vegetables,bottled beer,rum,long life bakery product,,,,,,,,,,,,
sausage,meat,chicken,hamburger meat,tropical fruit,herbs,other vegetables,ice cream,white bread,soda,specialty chocolate,dish cleaner,abrasive cleaner,,,,,,,,,,
butter,frozen vegetables,margarine,cake bar,,,,,,,,,,,,,,,,,,,
berries,beverages,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,butter,cream cheese ,pickled vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,
